epoch,step,min_lidar,action,reward,q_max,loss
239,9,0.627,2,-0.05,-1.4194541,0
239,10,0.620,2,-0.05,-1.8510216,0
239,11,0.504,0,1.0,-2.675179,0
239,12,0.458,1,-0.05,-5.539277,0
239,13,0.417,1,-0.05,-6.2142634,0
239,14,0.344,0,1.0,-7.847164,0
239,15,0.323,2,-0.05,-9.234174,0
239,16,0.289,1,-0.05,-9.8703575,0
239,17,0.235,0,1.0,-11.308789,0
239,18,0.194,1,-100.0,-12.419418,0
240,0,0.654,0,1.0,-0.21345317,0
240,1,0.668,0,1.0,-0.20857131,0
240,2,0.667,0,1.0,-0.148193,0
240,3,0.648,0,1.0,-0.22205412,0
240,4,0.643,0,1.0,-0.23161256,0
240,5,0.649,2,-0.05,-0.10188818,0
240,6,0.649,0,1.0,-0.5487504,0
240,7,0.685,0,1.0,-0.24738646,0
240,8,0.708,0,1.0,-0.38881892,0
240,9,0.695,0,1.0,-0.5126047,0
240,10,0.653,0,1.0,-0.786082,0
240,11,0.645,0,1.0,-0.66914344,0
240,12,0.612,0,1.0,-1.0952955,0
240,13,0.593,0,1.0,-1.6417867,0
240,14,0.568,0,1.0,-1.578649,0
240,15,0.553,0,1.0,-2.0726345,0
240,16,0.525,1,-0.05,-2.3936958,0
240,17,0.530,0,1.0,-1.1964022,0
240,18,0.533,0,1.0,-0.8843782,0
240,19,0.554,0,1.0,-1.2085565,0
240,20,0.553,0,1.0,-1.2710096,0
240,21,0.546,1,-0.05,-1.8558023,0
240,22,0.579,0,1.0,0.83433217,0
240,23,0.619,0,1.0,1.5833817,0
240,24,0.653,0,1.0,-1.8544843,0
240,25,0.673,1,-0.05,-3.4128838,0
240,26,0.693,1,-0.05,-2.8201003,0
240,27,0.731,1,-0.05,-1.0772407,0
240,28,0.711,1,-0.05,-0.035737514,0
240,29,0.676,1,-0.05,-0.8499646,0
240,30,0.646,1,-0.05,-2.770328,0
240,31,0.618,1,-0.05,-9.671425,0
240,32,0.603,1,-0.05,-12.367328,0
240,33,0.575,2,-0.05,-13.004597,0
240,34,0.533,1,-0.05,-13.84522,0
240,35,0.500,2,-0.05,-14.050974,0
240,36,0.473,1,-0.05,-16.146759,0
240,37,0.361,0,1.0,-16.343605,0
240,38,0.304,1,-0.05,-17.781677,0
240,39,0.263,1,-0.05,-18.445776,0
240,40,0.243,1,-0.05,-17.04534,0
240,41,0.223,1,-0.05,-14.26324,0
240,42,0.198,1,-100.0,-10.889323,0
241,0,0.654,0,1.0,-0.17070782,0
241,1,0.663,2,-0.05,-0.11131251,0
241,2,0.682,0,1.0,-0.71515095,0
241,3,0.689,0,1.0,-0.9433687,0
241,4,0.688,0,1.0,-0.9989077,0
241,5,0.655,0,1.0,-1.129941,0
241,6,0.640,1,-0.05,-1.2819675,0
241,7,0.640,0,1.0,0.29492146,0
241,8,0.652,2,-0.05,0.7553487,0
241,9,0.657,2,-0.05,-0.23230076,0
241,10,0.629,1,-0.05,-2.3706179,0
241,11,0.623,1,-0.05,-1.3218454,0
241,12,0.643,0,1.0,1.0972148,0
241,13,0.659,0,1.0,1.625232,0
241,14,0.676,0,1.0,1.2735728,0
241,15,0.684,0,1.0,0.6335908,0
241,16,0.710,0,1.0,0.26837462,0
241,17,0.687,0,1.0,-0.20560855,0
241,18,0.687,0,1.0,-0.75790477,0
241,19,0.665,0,1.0,-1.0208644,0
241,20,0.644,0,1.0,-1.5258101,0
241,21,0.618,0,1.0,-1.9894505,0
241,22,0.627,1,-0.05,-2.1110742,0
241,23,0.573,0,1.0,-2.003493,0
241,24,0.571,2,-0.05,-1.244318,0
241,25,0.553,2,-0.05,-1.7788163,0
241,26,0.556,1,-0.05,-2.2675557,0
241,27,0.559,2,-0.05,-2.2279475,0
241,28,0.544,1,-0.05,-2.3652935,0
241,29,0.554,1,-0.05,-2.042039,0
241,30,0.539,1,-0.05,-1.9135823,0
241,31,0.525,1,-0.05,-1.3647485,0
241,32,0.489,1,-0.05,-2.7218132,0
241,33,0.480,1,-0.05,-5.876897,0
241,34,0.433,1,-0.05,-9.471844,0
241,35,0.413,1,-0.05,-12.375965,0
241,36,0.331,0,1.0,-14.451822,0
241,37,0.236,1,-0.05,-20.03323,0
241,38,0.203,1,-0.05,-24.66474,0
241,39,0.175,1,-100.0,-20.315657,0
242,0,0.654,0,1.0,-0.2409414,0
242,1,0.677,1,-0.05,-0.16791594,0
242,2,0.653,0,1.0,0.9677394,0
242,3,0.625,1,-0.05,0.46919227,0
242,4,0.558,0,1.0,0.5023922,0
242,5,0.502,0,1.0,-0.9457822,0
242,6,0.480,1,-0.05,-1.223346,0
242,7,0.450,2,-0.05,-0.5000311,0
242,8,0.448,1,-0.05,-1.6088004,0
242,9,0.439,1,-0.05,-0.81640434,0
242,10,0.412,1,-0.05,0.98086095,0
242,11,0.331,0,1.0,-0.9076452,0
242,12,0.252,1,-0.05,-6.4453087,0
242,13,0.221,1,-0.05,-12.6153755,0
242,14,0.132,0,-100.0,-17.762817,0
243,0,0.668,0,1.0,-0.31365466,0
243,1,0.673,0,1.0,-0.36019552,0
243,2,0.666,0,1.0,-0.40932894,0
243,3,0.674,0,1.0,-0.26867926,0
243,4,0.663,0,1.0,-0.24872375,0
243,5,0.669,0,1.0,-0.23942494,0
243,6,0.659,0,1.0,-0.16019607,0
243,7,0.665,0,1.0,-0.2254827,0
243,8,0.660,0,1.0,-0.057374716,0
243,9,0.674,0,1.0,-0.38410878,0
243,10,0.652,0,1.0,-0.23858237,0
243,11,0.660,0,1.0,-0.5712297,0
243,12,0.665,0,1.0,-1.1260195,0
243,13,0.669,2,-0.05,-1.2676003,0
243,14,0.696,0,1.0,-1.4484956,0
243,15,0.701,0,1.0,-1.5776451,0
243,16,0.687,0,1.0,-1.6092333,0
243,17,0.674,2,-0.05,-1.9871706,0
243,18,0.621,0,1.0,-1.413342,0
243,19,0.602,2,-0.05,-1.3845121,0
243,20,0.581,1,-0.05,-0.8501529,0
243,21,0.537,0,1.0,-1.3781449,0
243,22,0.497,0,1.0,-2.5537777,0
243,23,0.480,1,-0.05,-2.939621,0
243,24,0.454,1,-0.05,-2.776723,0
243,25,0.477,0,1.0,-1.9821589,0
243,26,0.488,0,1.0,-0.18357933,0
243,27,0.480,1,-0.05,-1.6111076,0
243,28,0.495,2,-0.05,-2.2274804,0
243,29,0.513,2,-0.05,-2.700282,0
243,30,0.510,1,-0.05,-2.0792623,0
243,31,0.514,1,-0.05,-2.5885763,0
243,32,0.545,2,-0.05,-2.9722965,0
243,33,0.576,2,-0.05,-3.5170224,0
243,34,0.570,1,-0.05,-3.4334402,0
243,35,0.593,1,-0.05,-3.922011,0
243,36,0.609,2,-0.05,-4.1496134,0
243,37,0.619,2,-0.05,-4.866342,0
243,38,0.618,1,-0.05,-4.508448,0
243,39,0.637,2,-0.05,-5.282799,0
243,40,0.667,1,-0.05,-4.921483,0
243,41,0.691,1,-0.05,-6.4310765,0
243,42,0.710,1,-0.05,-6.9717793,0
243,43,0.742,1,-0.05,-4.107668,0
243,44,0.778,1,-0.05,-2.0560265,0
243,45,0.810,1,-0.05,-0.29433298,0
243,46,0.827,1,-0.05,-1.6925035,0
243,47,0.794,1,-0.05,-4.585509,0
243,48,0.792,2,-0.05,-10.438602,0
243,49,0.772,1,-0.05,-8.323585,0
243,50,0.727,1,-0.05,-11.833355,0
243,51,0.705,1,-0.05,-11.472452,0
243,52,0.667,1,-0.05,-10.766129,0
243,53,0.641,1,-0.05,-6.9473014,0
243,54,0.605,2,-0.05,-4.46281,0
243,55,0.575,1,-0.05,-7.696997,0
243,56,0.548,1,-0.05,-5.7148304,0
243,57,0.530,2,-0.05,-3.1296644,0
243,58,0.502,1,-0.05,-6.16975,0
243,59,0.478,2,-0.05,-3.6951554,0
243,60,0.454,1,-0.05,-6.702027,0
243,61,0.405,1,-0.05,-6.651557,0
243,62,0.387,2,-0.05,-1.0402102,0
243,63,0.378,2,-0.05,-4.5541377,0
243,64,0.359,1,-0.05,-9.157888,0
243,65,0.324,1,-0.05,-8.576786,0
243,66,0.317,2,-0.05,-2.524596,0
243,67,0.287,2,-0.05,-8.298066,0
243,68,0.250,1,-0.05,-13.57592,0
243,69,0.235,1,-0.05,-11.083864,0
243,70,0.221,2,-0.05,-8.34208,0
243,71,0.198,2,-100.0,-11.456329,0
244,0,0.667,0,1.0,-0.6308911,0
244,1,0.677,0,1.0,-0.5510857,0
244,2,0.679,0,1.0,-0.2772467,0
244,3,0.665,0,1.0,-0.25919533,0
244,4,0.695,1,-0.05,-0.23269534,0
244,5,0.675,0,1.0,0.9694724,0
244,6,0.629,0,1.0,1.1425797,0
244,7,0.630,1,-0.05,0.7109916,0
244,8,0.578,0,1.0,0.72385186,0
244,9,0.519,0,1.0,-0.6244662,0
244,10,0.473,1,-0.05,-1.5533043,0
244,11,0.480,1,-0.05,-0.4427024,0
244,12,0.464,1,-0.05,1.3083138,0
244,13,0.434,1,-0.05,1.3728147,0
244,14,0.402,1,-0.05,-4.062455,0
244,15,0.287,0,1.0,-10.050489,0
244,16,0.224,1,-0.05,-17.949844,0
244,17,0.120,0,-100.0,-24.27541,0
245,0,0.655,0,1.0,-0.061672926,0
245,1,0.665,0,1.0,-0.057815313,0
245,2,0.662,2,-0.05,-0.1282674,0
245,3,0.695,0,1.0,-0.78426874,0
245,4,0.670,0,1.0,-0.90771794,0
245,5,0.648,0,1.0,-1.0706835,0
245,6,0.607,0,1.0,-1.3836988,0
245,7,0.616,2,-0.05,-1.5399183,0
245,8,0.601,1,-0.05,-3.0458622,0
245,9,0.585,1,-0.05,-0.97860205,0
245,10,0.597,0,1.0,1.0749476,0
245,11,0.601,0,1.0,1.3780661,0
245,12,0.600,1,-0.05,1.3177092,0
245,13,0.638,0,1.0,1.6905382,0
245,14,0.671,0,1.0,1.7807279,0
245,15,0.679,0,1.0,0.957566,0
245,16,0.661,0,1.0,0.15464288,0
245,17,0.635,1,-0.05,-0.63241076,0
245,18,0.579,0,1.0,-0.4122004,0
245,19,0.558,1,-0.05,-1.1409789,0
245,20,0.531,2,-0.05,0.30035216,0
245,21,0.520,2,-0.05,-0.6651644,0
245,22,0.496,0,1.0,-1.6325504,0
245,23,0.483,1,-0.05,-2.0483656,0
245,24,0.442,0,1.0,-1.4486219,0
245,25,0.424,2,-0.05,-1.5418074,0
245,26,0.409,1,-0.05,-2.39274,0
245,27,0.402,1,-0.05,-1.0287166,0
245,28,0.332,0,1.0,-1.3154516,0
245,29,0.312,1,-0.05,-6.430272,0
245,30,0.276,1,-0.05,-9.095487,0
245,31,0.251,1,-0.05,-18.087559,0
245,32,0.213,1,-0.05,-19.612896,0
245,33,0.120,0,-100.0,-19.04446,0
246,0,0.655,0,1.0,-0.19348466,0
246,1,0.668,1,-0.05,-0.23574197,0
246,2,0.668,2,-0.05,0.6262939,0
246,3,0.670,0,1.0,0.10509312,0
246,4,0.664,0,1.0,-0.6394372,0
246,5,0.677,0,1.0,-0.56711924,0
246,6,0.706,0,1.0,-0.25301158,0
246,7,0.704,0,1.0,-0.3147,0
246,8,0.686,0,1.0,-0.26027,0
246,9,0.697,2,-0.05,-0.2440741,0
246,10,0.668,0,1.0,-1.0486709,0
246,11,0.620,0,1.0,-1.5409014,0
246,12,0.595,1,-0.05,-2.1291795,0
246,13,0.591,0,1.0,-1.0127596,0
246,14,0.584,0,1.0,-0.5369054,0
246,15,0.578,1,-0.05,-0.42622316,0
246,16,0.579,2,-0.05,0.5081341,0
246,17,0.568,0,1.0,-0.97671616,0
246,18,0.538,1,-0.05,-2.1696358,0
246,19,0.542,0,1.0,-0.8002943,0
246,20,0.562,0,1.0,-0.6177666,0
246,21,0.544,1,-0.05,-0.9438114,0
246,22,0.570,0,1.0,0.31871963,0
246,23,0.617,0,1.0,0.26769066,0
246,24,0.635,2,-0.05,-0.61200976,0
246,25,0.636,0,1.0,-1.3666599,0
246,26,0.633,1,-0.05,-1.6390915,0
246,27,0.667,0,1.0,0.12141526,0
246,28,0.682,2,-0.05,-0.7100487,0
246,29,0.674,1,-0.05,-1.1147797,0
246,30,0.690,1,-0.05,-0.8004463,0
246,31,0.692,1,-0.05,-1.2023182,0
246,32,0.698,1,-0.05,-0.8011608,0
246,33,0.679,1,-0.05,0.3081715,0
246,34,0.641,1,-0.05,-0.28734255,0
246,35,0.606,1,-0.05,-4.0955877,0
246,36,0.577,1,-0.05,-8.44291,0
246,37,0.549,1,-0.05,-13.040706,0
246,38,0.504,1,-0.05,-13.802458,0
246,39,0.472,1,-0.05,-13.035624,0
246,40,0.445,1,-0.05,-8.126089,0
246,41,0.430,2,-0.05,-2.5020528,0
246,42,0.335,0,1.0,-7.674279,0
246,43,0.314,1,-0.05,-13.723864,0
246,44,0.285,1,-0.05,-10.90988,0
246,45,0.273,2,-0.05,-4.5206385,0
246,46,0.260,2,-0.05,-9.620327,0
246,47,0.179,0,-100.0,-16.449705,0
247,0,0.666,0,1.0,-0.7218747,0
247,1,0.664,0,1.0,-0.64319086,0
247,2,0.667,0,1.0,-0.7126671,0
247,3,0.667,0,1.0,-0.45850086,0
247,4,0.665,0,1.0,-0.46661448,0
247,5,0.676,0,1.0,-0.5259377,0
247,6,0.663,0,1.0,-0.43724382,0
247,7,0.664,0,1.0,-0.3337512,0
247,8,0.645,0,1.0,-0.25590956,0
247,9,0.671,0,1.0,-0.11029732,0
247,10,0.649,0,1.0,-0.38675642,0
247,11,0.654,0,1.0,-0.85198736,0
247,12,0.663,1,-0.05,-1.128916,0
247,13,0.649,2,-0.05,-1.0534525,0
247,14,0.664,1,-0.05,-1.1292489,0
247,15,0.651,1,-0.05,-1.1263411,0
247,16,0.617,0,1.0,-0.36914432,0
247,17,0.573,1,-0.05,-0.9581088,0
247,18,0.521,0,1.0,0.13185507,0
247,19,0.432,0,1.0,0.11353719,0
247,20,0.389,1,-0.05,1.300245,0
247,21,0.377,1,-0.05,-1.5135384,0
247,22,0.355,1,-0.05,-3.8936844,0
247,23,0.328,1,-0.05,-9.01033,0
247,24,0.283,1,-0.05,-15.828611,0
247,25,0.239,1,-0.05,-17.968971,0
247,26,0.233,1,-0.05,-21.103485,0
247,27,0.193,1,-100.0,-20.884666,0
248,0,0.671,2,-0.05,-0.4689268,0
248,1,0.690,0,1.0,-1.2593863,0
248,2,0.694,0,1.0,-1.3183212,0
248,3,0.689,2,-0.05,-1.4440113,0
248,4,0.651,1,-0.05,-2.5894613,0
248,5,0.671,2,-0.05,-1.4239991,0
248,6,0.664,1,-0.05,-2.8636131,0
248,7,0.634,0,1.0,-1.5744344,0
248,8,0.617,0,1.0,-1.2056007,0
248,9,0.600,0,1.0,-1.1665114,0
248,10,0.585,1,-0.05,-1.1321287,0
248,11,0.593,0,1.0,0.34785575,0
248,12,0.597,1,-0.05,1.0095279,0
248,13,0.614,0,1.0,1.953364,0
248,14,0.661,0,1.0,1.8309932,0
248,15,0.704,0,1.0,1.1154083,0
248,16,0.694,2,-0.05,0.6393942,0
248,17,0.690,0,1.0,0.09651309,0
248,18,0.685,0,1.0,-0.71746325,0
248,19,0.675,1,-0.05,-1.2150519,0
248,20,0.653,0,1.0,-0.60378015,0
248,21,0.612,0,1.0,-0.70908594,0
248,22,0.581,0,1.0,-0.7045597,0
248,23,0.545,0,1.0,-1.0246438,0
248,24,0.533,2,-0.05,-2.2119775,0
248,25,0.522,1,-0.05,-2.0896358,0
248,26,0.493,0,1.0,-2.4705505,0
248,27,0.481,2,-0.05,-1.4736936,0
248,28,0.470,2,-0.05,-2.1295052,0
248,29,0.479,1,-0.05,-2.8049307,0
248,30,0.449,0,1.0,-2.1811478,0
248,31,0.416,2,-0.05,-1.5896304,0
248,32,0.424,1,-0.05,-1.646693,0
248,33,0.413,1,-0.05,-2.5596838,0
248,34,0.414,1,-0.05,-3.7803855,0
248,35,0.408,1,-0.05,-4.597619,0
248,36,0.297,0,1.0,-10.054983,0
248,37,0.254,1,-0.05,-16.881134,0
248,38,0.229,1,-0.05,-20.700157,0
248,39,0.199,1,-100.0,-22.4488,0
249,0,0.667,0,1.0,-0.5039835,0
249,1,0.656,2,-0.05,-0.36761928,0
249,2,0.659,1,-0.05,-0.9659486,0
249,3,0.654,0,1.0,-0.31799483,0
249,4,0.633,0,1.0,0.29924524,0
249,5,0.620,2,-0.05,0.1856677,0
249,6,0.624,0,1.0,-0.6033573,0
249,7,0.641,1,-0.05,-0.85324347,0
249,8,0.620,0,1.0,-0.2501223,0
249,9,0.602,0,1.0,0.16347706,0
249,10,0.581,0,1.0,-0.038190484,0
249,11,0.562,0,1.0,-0.22440112,0
249,12,0.553,1,-0.05,-0.65105987,0
249,13,0.524,0,1.0,-0.86689234,0
249,14,0.476,0,1.0,-1.8334032,0
249,15,0.420,0,1.0,-2.0131557,0
249,16,0.403,1,-0.05,-2.5349512,0
249,17,0.391,1,-0.05,-1.9874618,0
249,18,0.309,0,1.0,-1.1155324,0
249,19,0.281,1,-0.05,-5.50051,0
249,20,0.194,0,-100.0,-9.979453,0
250,0,0.668,0,1.0,-0.5215061,0
250,1,0.669,2,-0.05,-0.51041675,0
250,2,0.687,0,1.0,-1.288613,0
250,3,0.697,0,1.0,-1.2856045,0
250,4,0.683,2,-0.05,-1.4763635,0
250,5,0.671,1,-0.05,-2.3898444,0
250,6,0.672,1,-0.05,-1.353461,0
250,7,0.657,0,1.0,0.019077778,0
250,8,0.672,2,-0.05,0.74494845,0
250,9,0.675,0,1.0,-0.26019728,0
250,10,0.644,1,-0.05,-0.65142214,0
250,11,0.669,0,1.0,0.45063633,0
250,12,0.669,0,1.0,0.70238376,0
250,13,0.674,0,1.0,0.8762234,0
250,14,0.691,0,1.0,0.5264154,0
250,15,0.691,0,1.0,0.16946113,0
250,16,0.709,0,1.0,-0.3317243,0
250,17,0.700,0,1.0,-0.87018836,0
250,18,0.702,2,-0.05,-1.2784042,0
250,19,0.702,1,-0.05,-1.176084,0
250,20,0.693,2,-0.05,-1.3684114,0
250,21,0.696,1,-0.05,-1.2806901,0
250,22,0.705,1,-0.05,-1.7310963,0
250,23,0.663,0,1.0,-0.93534684,0
250,24,0.595,0,1.0,-0.9144082,0
250,25,0.566,0,1.0,-1.4317573,0
250,26,0.543,2,-0.05,-1.3345945,0
250,27,0.513,0,1.0,-1.4947344,0
250,28,0.495,0,1.0,-2.0526342,0
250,29,0.480,1,-0.05,-2.0375538,0
250,30,0.476,1,-0.05,-1.9184834,0
250,31,0.408,0,1.0,-2.7641985,0
250,32,0.382,1,-0.05,-4.363881,0
250,33,0.362,1,-0.05,-10.094692,0
250,34,0.338,1,-0.05,-13.698716,0
250,35,0.214,0,1.0,-15.806247,0
250,36,0.161,1,-100.0,-22.12704,0
251,0,0.654,0,1.0,-0.32378685,0
251,1,0.666,0,1.0,-0.27627122,0
251,2,0.648,0,1.0,-0.21208811,0
251,3,0.647,0,1.0,-0.3416574,0
251,4,0.661,0,1.0,-0.39380145,0
251,5,0.649,0,1.0,-0.433151,0
251,6,0.641,0,1.0,-0.35132694,0
251,7,0.634,0,1.0,-0.32012725,0
251,8,0.629,0,1.0,-0.3688525,0
251,9,0.630,0,1.0,-0.078725815,0
251,10,0.617,0,1.0,-0.45812488,0
251,11,0.617,0,1.0,-1.057167,0
251,12,0.616,2,-0.05,-1.4060282,0
251,13,0.608,1,-0.05,-1.4657907,0
251,14,0.607,2,-0.05,-1.1690767,0
251,15,0.600,1,-0.05,-1.444342,0
251,16,0.590,0,1.0,-0.9720557,0
251,17,0.550,0,1.0,-1.1656293,0
251,18,0.521,0,1.0,-1.2347424,0
251,19,0.487,0,1.0,-1.4824462,0
251,20,0.450,0,1.0,-2.3834941,0
251,21,0.443,1,-0.05,-2.7010064,0
251,22,0.410,2,-0.05,-1.701251,0
251,23,0.412,1,-0.05,-2.481766,0
251,24,0.407,1,-0.05,-1.7511859,0
251,25,0.398,1,-0.05,-1.5285664,0
251,26,0.366,1,-0.05,-5.12232,0
251,27,0.337,1,-0.05,-9.7507925,0
251,28,0.315,1,-0.05,-15.767893,0
251,29,0.275,1,-0.05,-16.422363,0
251,30,0.246,2,-0.05,-19.495802,0
251,31,0.228,1,-0.05,-22.652905,0
251,32,0.189,1,-100.0,-24.085178,0
252,0,0.654,0,1.0,-0.21371627,0
252,1,0.666,0,1.0,-0.14144707,0
252,2,0.647,0,1.0,-0.1408397,0
252,3,0.652,0,1.0,-0.29710448,0
252,4,0.642,0,1.0,-0.2946174,0
252,5,0.645,0,1.0,-0.248806,0
252,6,0.634,0,1.0,-0.18083453,0
252,7,0.631,0,1.0,-0.20951152,0
252,8,0.623,0,1.0,0.17765194,0
252,9,0.613,0,1.0,-0.036656976,0
252,10,0.604,0,1.0,-0.54312897,0
252,11,0.607,0,1.0,-1.0595045,0
252,12,0.602,1,-0.05,-1.3637062,0
252,13,0.584,0,1.0,-1.1896796,0
252,14,0.566,0,1.0,-1.326563,0
252,15,0.507,0,1.0,-1.2320939,0
252,16,0.479,0,1.0,-1.8094908,0
252,17,0.450,0,1.0,-2.8011856,0
252,18,0.435,1,-0.05,-2.673174,0
252,19,0.412,2,-0.05,-2.0638194,0
252,20,0.407,2,-0.05,-2.3687868,0
252,21,0.408,1,-0.05,-2.7441218,0
252,22,0.385,0,1.0,-2.0587094,0
252,23,0.345,0,1.0,-1.935203,0
252,24,0.344,1,-0.05,-2.1112175,0
252,25,0.334,1,-0.05,-3.6046324,0
252,26,0.321,1,-0.05,-10.45879,0
252,27,0.242,0,1.0,-13.002336,0
252,28,0.172,1,-100.0,-20.704708,0
253,0,0.654,0,1.0,-0.31427646,0
253,1,0.668,0,1.0,-0.2825719,0
253,2,0.664,1,-0.05,-0.24819267,0
253,3,0.642,0,1.0,0.52163893,0
253,4,0.609,0,1.0,0.2940361,0
253,5,0.570,0,1.0,-0.19510913,0
253,6,0.543,0,1.0,-0.4806738,0
253,7,0.501,0,1.0,-0.6677785,0
253,8,0.488,1,-0.05,-1.0676061,0
253,9,0.456,0,1.0,-2.231724,0
253,10,0.421,1,-0.05,-1.8928888,0
253,11,0.401,1,-0.05,-0.53674746,0
253,12,0.393,1,-0.05,-0.6470585,0
253,13,0.365,1,-0.05,-1.1731272,0
253,14,0.255,0,1.0,-7.1410427,0
253,15,0.195,1,-100.0,-15.020322,0
254,0,0.654,0,1.0,-0.43185616,0
254,1,0.666,0,1.0,-0.38214386,0
254,2,0.647,0,1.0,-0.3620677,0
254,3,0.648,0,1.0,-0.47160733,0
254,4,0.637,0,1.0,-0.4496764,0
254,5,0.637,0,1.0,-0.49250555,0
254,6,0.642,0,1.0,-0.46652818,0
254,7,0.623,1,-0.05,-0.3887366,0
254,8,0.610,0,1.0,0.30406624,0
254,9,0.589,0,1.0,-0.03918153,0
254,10,0.553,0,1.0,-0.49486673,0
254,11,0.518,0,1.0,-1.0614325,0
254,12,0.486,0,1.0,-1.4842987,0
254,13,0.470,2,-0.05,-1.8307984,0
254,14,0.464,1,-0.05,-1.7177298,0
254,15,0.442,0,1.0,-2.2658873,0
254,16,0.425,2,-0.05,-2.225802,0
254,17,0.413,1,-0.05,-2.0374858,0
254,18,0.392,2,-0.05,-2.2806478,0
254,19,0.398,1,-0.05,-2.1123624,0
254,20,0.391,1,-0.05,-2.2124696,0
254,21,0.364,1,-0.05,-1.2022676,0
254,22,0.357,1,-0.05,-1.9646082,0
254,23,0.328,1,-0.05,-6.215163,0
254,24,0.254,0,1.0,-10.688182,0
254,25,0.170,1,-100.0,-16.734926,0
255,0,0.654,0,1.0,-0.037277937,0
255,1,0.666,0,1.0,0.016997576,0
255,2,0.648,0,1.0,0.06501484,0
255,3,0.647,0,1.0,-0.006100297,0
255,4,0.661,0,1.0,-0.12330103,0
255,5,0.646,0,1.0,-0.11522651,0
255,6,0.635,0,1.0,0.026176691,0
255,7,0.630,0,1.0,-0.06315577,0
255,8,0.625,0,1.0,-0.067864776,0
255,9,0.626,0,1.0,0.18112695,0
255,10,0.625,0,1.0,-0.19924188,0
255,11,0.616,0,1.0,-0.69861734,0
255,12,0.600,0,1.0,-1.1674035,0
255,13,0.611,1,-0.05,-1.2306914,0
255,14,0.601,0,1.0,-1.2275325,0
255,15,0.552,0,1.0,-1.1346455,0
255,16,0.546,2,-0.05,-1.2354679,0
255,17,0.546,1,-0.05,-2.1612468,0
255,18,0.520,0,1.0,-1.4055475,0
255,19,0.493,1,-0.05,-2.3605127,0
255,20,0.489,1,-0.05,-1.2557586,0
255,21,0.456,1,-0.05,0.9405098,0
255,22,0.445,2,-0.05,-0.14172792,0
255,23,0.427,1,-0.05,-0.63251686,0
255,24,0.403,1,-0.05,-1.7566223,0
255,25,0.368,1,-0.05,-4.059574,0
255,26,0.349,1,-0.05,-13.640068,0
255,27,0.317,1,-0.05,-14.338289,0
255,28,0.282,1,-0.05,-18.48568,0
255,29,0.153,0,-100.0,-18.6103,0
256,0,0.655,0,1.0,-0.33571386,0
256,1,0.668,0,1.0,-0.41097152,0
256,2,0.665,0,1.0,-0.41288412,0
256,3,0.657,2,-0.05,-0.1359477,0
256,4,0.668,2,-0.05,-0.6677501,0
256,5,0.691,0,1.0,-1.4663699,0
256,6,0.695,2,-0.05,-2.6634488,0
256,7,0.688,2,-0.05,-2.5697584,0
256,8,0.654,2,-0.05,-1.7757384,0
256,9,0.635,1,-0.05,-1.8169622,0
256,10,0.614,2,-0.05,-1.7225744,0
256,11,0.569,1,-0.05,-2.469163,0
256,12,0.559,2,-0.05,-2.843141,0
256,13,0.535,1,-0.05,-3.414073,0
256,14,0.506,2,-0.05,-4.4863405,0
256,15,0.415,0,1.0,-5.0521135,0
256,16,0.364,1,-0.05,-8.459322,0
256,17,0.299,0,1.0,-9.542904,0
256,18,0.228,2,-0.05,-12.024994,0
256,19,0.202,1,-0.05,-13.572211,0
256,20,0.187,1,-100.0,-15.977757,0
257,0,0.654,0,1.0,-0.17772126,0
257,1,0.665,2,-0.05,-0.20092297,0
257,2,0.678,0,1.0,-0.786608,0
257,3,0.690,0,1.0,-1.1465074,0
257,4,0.690,0,1.0,-1.2460445,0
257,5,0.686,1,-0.05,-1.2341993,0
257,6,0.682,0,1.0,0.0890491,0
257,7,0.693,0,1.0,0.43098187,0
257,8,0.699,2,-0.05,0.5345952,0
257,9,0.692,0,1.0,-0.070145965,0
257,10,0.677,1,-0.05,-0.5889628,0
257,11,0.671,1,-0.05,0.55617297,0
257,12,0.702,0,1.0,1.3971572,0
257,13,0.675,0,1.0,0.8650003,0
257,14,0.640,0,1.0,0.26878005,0
257,15,0.615,0,1.0,-0.076456666,0
257,16,0.556,0,1.0,-0.4851501,0
257,17,0.541,0,1.0,-1.2196289,0
257,18,0.510,2,-0.05,-1.2612534,0
257,19,0.515,1,-0.05,-2.009729,0
257,20,0.473,0,1.0,-1.2745838,0
257,21,0.439,2,-0.05,-2.4259133,0
257,22,0.434,0,1.0,-2.264507,0
257,23,0.432,1,-0.05,-2.0110917,0
257,24,0.432,1,-0.05,-2.7014918,0
257,25,0.410,2,-0.05,-0.63114476,0
257,26,0.407,1,-0.05,-2.0756154,0
257,27,0.391,1,-0.05,-1.1355245,0
257,28,0.358,2,-0.05,-2.6533298,0
257,29,0.350,1,-0.05,-1.6966801,0
257,30,0.330,1,-0.05,-6.5464525,0
257,31,0.307,1,-0.05,-10.113895,0
257,32,0.289,1,-0.05,-13.334915,0
257,33,0.252,1,-0.05,-19.994328,0
257,34,0.222,1,-0.05,-19.907207,0
257,35,0.129,0,-100.0,-24.09449,0
258,0,0.655,0,1.0,-0.0020939112,0
258,1,0.668,0,1.0,0.025503874,0
258,2,0.662,2,-0.05,0.01588583,0
258,3,0.677,0,1.0,-0.6432899,0
258,4,0.699,0,1.0,-0.73920286,0
258,5,0.685,0,1.0,-0.8092474,0
